iTunes_ID,wrapperType,movie_title,artist_id,artist_name,rental_price,main_price,hd_main_price,hd_rental_price,releaseDate,country,currency,synopsis,genre,runtime,rate_to_USD,main_price_USD,rental_price_USD,hd_main_price_USD,hd_rental_price_USD,relDate_DT,days_from_release
854943940.0,track,The Amazing Spider-Man 2,,Marc Webb,4.98,8.98,9.98,4.98,2014-05-01T07:00:00Z,SGP,SGD,"It’s great to be Spider-Man (Andrew Garfield). For Peter Parker, there’s no feeling quite like swinging between skyscrapers, embracing being the hero, and spending time with Gwen (Emma Stone). But being Spider-Man comes at a price: only Spider-Man can protect his fellow New Yorkers from the formidable villains that threaten the city. With the emergence of Electro (Jamie Foxx), Peter must confront a foe far more powerful than he. And as his old friend, Harry Osborn (Dane DeHaan), returns, Peter comes to realize that all of his enemies have one thing in common: Oscorp.",Action & Adventure,8494527.0,0.73665,6.615117000000001,3.6685170000000005,7.351767000000001,3.6685170000000005,2014-05-01 07:00:00,1714
1186810115.0,track,The Great Wall,,Zhang Yimou,4.98,12.98,14.98,4.98,2017-02-17T08:00:00Z,SGP,SGD,"Starring global superstar Matt Damon and directed by one of the most breathtaking visual stylists of our time, Zhang Yimou (Hero, House of Flying Daggers), Legendary's The Great Wall tells the story of an elite force making a valiant stand for humanity on the world's most iconic structure. The first English-language production for Yimou is the largest film ever shot entirely in China. The Great Wall also stars Jing Tian, Pedro Pascal, Willem Dafoe, and Andy Lau.",Action & Adventure,6183520.0,0.73665,9.561717,3.6685170000000005,11.035017,3.6685170000000005,2017-02-17 08:00:00,691
776878486.0,track,Captain Phillips,,Paul Greengrass,4.98,7.98,9.98,4.98,2013-11-14T08:00:00Z,SGP,SGD,"Captain Phillips is a multi-layered examination of the 2009 hijacking of the U.S. container ship Maersk Alabama by a crew of Somali pirates. Based on a true story, the film focuses on the Alabama’s commanding officer, Captain Richard Phillips (two-time Academy Award®-winner Tom Hanks, Best Actor, 1993, Philadelphia; Best Actor, 1994, Forrest Gump), and the Somali pirate captain, Muse (Barkhad Abdi), who takes him hostage. The two men are set on an unstoppable collision course when Muse and his crew target Phillips’ unarmed ship; in the ensuing standoff, both men will find themselves at the mercy of forces beyond their control.",Action & Adventure,8045055.0,0.73665,5.8784670000000006,3.6685170000000005,7.351767000000001,3.6685170000000005,2013-11-14 08:00:00,1882
1296029279.0,track,Geostorm,,Dean Devlin,,24.98,24.98,,2017-10-18T07:00:00Z,SGP,SGD,"What if, in the wake of more than a decade of devastating weather events, we finally found a way to control Mother Nature and the destruction her tirades entail? When catastrophic climate change endangers Earth’s very survival, world governments unite and create Project Dutch Boy: a global net of satellites surrounding the planet that are armed with geo-engineering technologies designed to stave off the natural disasters. After successfully protecting the planet for two years, something is starting to go wrong. Two estranged brothers (Gerard Butler, Jim Sturgess) are tasked with solving the program’s malfunction before a worldwide geostorm can engulf the planet.",Action & Adventure,6544447.0,0.73665,18.401517000000002,,18.401517000000002,,2017-10-18 07:00:00,448
1109513562.0,track,X-Men: Apocalypse,,Bryan Singer,4.98,19.98,19.98,4.98,2016-05-18T07:00:00Z,SGP,SGD,"Once worshipped as a god, Apocalypse, the first and most powerful mutant, awakens after thousands of years and is disillusioned with the world as he finds it. He recruits a team of powerful mutants, to cleanse mankind and create a new world order. As the fate of the Earth hangs in the balance, a team of young X-Men fight to stop their greatest nemesis and save mankind.",Action & Adventure,8637312.0,0.73665,14.718267,3.6685170000000005,14.718267,3.6685170000000005,2016-05-18 07:00:00,966
976965981.0,track,Star Wars: Return of the Jedi,,Richard Marquand,4.98,15.98,21.98,5.98,1983-05-25T07:00:00Z,SGP,SGD,"Experience the triumph of the Force in Star Wars: Episode VI - Return of the Jedi. In the epic conclusion of the saga, the Empire prepares to crush the Rebellion with a more powerful Death Star while the Rebel fleet mounts a massive attack on the space station. Luke Skywalker confronts Darth Vader in a final climactic duel before the evil Emperor.",Action & Adventure,8077632.0,0.73665,11.771667,3.6685170000000005,16.191567,4.4051670000000005,1983-05-25 07:00:00,13013
621961104.0,track,Jack Reacher,,Christopher McQuarrie,4.98,11.98,12.98,4.98,2012-12-20T08:00:00Z,SGP,SGD,"From The New York Times bestselling author Lee Child comes one of the most compelling heroes to step from novel to screen - ex-military investigator Jack Reacher (Tom Cruise). When a gunman takes five lives with six shots, all evidence points to the suspect in custody. On interrogation, the suspect offers up a single note: Get Jack Reacher! So begins an extraordinary chase for the truth, pitting Jack Reacher against an unexpected enemy, with a skill for violence and a secret to keep.",Action & Adventure,7824543.0,0.73665,8.825067,3.6685170000000005,9.561717,3.6685170000000005,2012-12-20 08:00:00,2211
555335568.0,track,Total Recall (2012),,Len Wiseman,4.98,7.98,9.98,4.98,2012-08-03T07:00:00Z,SGP,SGD,"Welcome to Rekall, the company that can turn your dreams into real memories. For a factory worker named Douglas Quaid (Colin Farrell), even though he's got a beautiful wife (Kate Beckinsale) who he loves, the mind-trip sounds like the perfect vacation from his frustrating life - real memories of life as a super-spy might be just what he needs. But when the procedure goes horribly wrong, Quaid becomes a hunted man. Finding himself on the run from the police – controlled by Chancellor Cohaagen (Bryan Cranston), the leader of the free world – Quaid teams up with a rebel fighter (Jessica Biel) to find the head of the underground resistance (Bill Nighy) and stop Cohaagen. The line between fantasy and reality gets blurred and the fate of his world hangs in the balance as Quaid discovers his true identity, his true love, and his true fate.",Action & Adventure,7096095.0,0.73665,5.8784670000000006,3.6685170000000005,7.351767000000001,3.6685170000000005,2012-08-03 07:00:00,2350
672481229.0,track,Iron Man 3,,Shane Black,3.98,15.98,21.98,4.98,2013-05-03T07:00:00Z,SGP,SGD,"The studio that brought you Marvel's The Avengers unleashes the best Iron Man adventure yet with this must-own, global phenomenon starring Robert Downey Jr. and Gwyneth Paltrow. When Tony Stark/Iron Man finds his entire world reduced to rubble, he must use all his ingenuity to survive, destroy his enemy and somehow protect those he loves. But a soul-searching question haunts him: Does the man make the suit… or does the suit make the man?",Action & Adventure,7834000.0,0.73665,11.771667,2.931867,16.191567,3.6685170000000005,2013-05-03 07:00:00,2077
1134823596.0,track,Suicide Squad (2016),,David Ayer,4.98,19.98,19.98,4.98,2016-08-04T07:00:00Z,SGP,SGD,"It feels good to be bad… Assemble a team of the world’s most dangerous, incarcerated Super Villains, provide them with the most powerful arsenal at the government’s disposal, and send them off on a mission to defeat an enigmatic, insuperable entity. U.S. intelligence officer Amanda Waller has determined only a secretly convened group of disparate, despicable individuals with next to nothing to lose will do. However, once they realize they weren’t picked to succeed but chosen for their patent culpability when they inevitably fail, will the Suicide Squad resolve to die trying, or decide it’s every man for himself?",Action & Adventure,7370400.0,0.73665,14.718267,3.6685170000000005,14.718267,3.6685170000000005,2016-08-04 07:00:00,888
1015726603.0,track,Pixels,,Chris Columbus,4.98,7.98,9.98,4.98,2015-07-24T07:00:00Z,SGP,SGD,"When aliens misinterpret video-feeds of classic arcade games as a declaration of war against them, they attack the Earth, using the games like PAC-MAN, Donkey Kong, Galaga, Centipede and Space Invaders as models for their various assaults. President Will Cooper (Kevin James) has to call on his childhood best friend, ’80s video game champion Sam Brenner (Adam Sandler) to lead a team of old-school arcaders (Peter Dinklage and Josh Gad) to defeat the aliens and save the planet.",Action & Adventure,6351840.0,0.73665,5.8784670000000006,3.6685170000000005,7.351767000000001,3.6685170000000005,2015-07-24 07:00:00,1265
506600700.0,track,This Means War,,McG,4.98,10.98,10.98,4.98,2012-02-23T08:00:00Z,SGP,SGD,"FDR (Chris Pine) and Tuck (Tom Hardy) are covert CIA operatives and best buddies...until they both fall for charming and sexy Lauren (Reese Witherspoon). Their friendship is put to the ultimate test as they wage an epic battle for her affection, using their surveillance skills and an array of high-tech gadgetry -- may the best spy win!",Comedy,5854073.0,0.73665,8.088417,3.6685170000000005,8.088417,3.6685170000000005,2012-02-23 08:00:00,2512
1024885267.0,track,The Man From U.N.C.L.E.,,Guy Ritchie,4.98,19.98,19.98,4.98,2015-09-03T07:00:00Z,SGP,SGD,"Set against the backdrop of the early 1960s, at the height of the Cold War, THE MAN FROM U.N.C.L.E. centers on CIA agent Solo (Man of Steel's Henry Cavill) and KGB agent Kuryakin (The Social Network's Armie Hammer). Forced to put aside longstanding hostilities, the two team up on a joint mission to stop a mysterious international criminal organization, which is bent on destabilizing the fragile balance of power through the proliferation of nuclear weapons and technology. The duo's only lead is the daughter of a vanished German scientist, who is the key to infiltrating the criminal organization, and they must race against time to find him and prevent a worldwide catastrophe.",Action & Adventure,6986912.0,0.73665,14.718267,3.6685170000000005,14.718267,3.6685170000000005,2015-09-03 07:00:00,1224
1274942169.0,track,The Mummy (2017),,Alex Kurtzman,9.9,12.9,12.9,9.9,2017-06-08T07:00:00Z,MYS,MYR,"Tom Cruise stars in this spectacular version of the legend that has fascinated cultures all over the world since the dawn of civilization: The Mummy. Thought safely entombed deep beneath the desert, an ancient princess (Sofia Boutella) whose destiny was unjustly taken from her is awakened in our current day. Her malevolence has grown over millennia and with it come terrors that defy human comprehension. From the sands of the Middle East through modern day London, The Mummy balances wonder, thrills, and imagination.",Action & Adventure,6606303.0,0.243013,3.1348677,2.4058287000000003,3.1348677,2.4058287000000003,2017-06-08 07:00:00,580
1434878646.0,track,The Predator,,Shane Black,12.9,49.9,49.9,12.9,2018-09-14T07:00:00Z,MYS,MYR,"From the outer reaches of space to the to the backwoods of southern Georgia, the hunt comes home in Shane Black’s explosive reinvention of the Predator series. Now, the universe’s most lethal hunters are stronger, smarter and deadlier than ever before. And only a ragtag crew of ex-soldiers and an evolutionary biology professor can prevent the end of the human race.",Action & Adventure,6417695.0,0.243013,12.1263487,3.1348677,12.1263487,3.1348677,2018-09-14 07:00:00,117
1411065619.0,track,Mission: Impossible - Fallout,,Christopher McQuarrie,12.9,37.9,54.9,12.9,2018-07-27T07:00:00Z,MYS,MYR,"On a dangerous assignment to recover stolen plutonium, Ethan Hunt (Tom Cruise) chooses to save his team over completing the mission, allowing nuclear weapons to fall into the hands of a deadly network of highly-skilled operatives intent on destroying civilization. Now, with the world at risk, Ethan and his IMF team (Simon Pegg, Ving Rhames, Rebecca Ferguson) are forced to become reluctant partners with a hard-hitting CIA agent (Henry Cavill) as they race against time to stop the nuclear fallout. There’s never been a threat more destructive, stunts so jaw-dropping or a mission so impossible!",Action & Adventure,8809855.0,0.243013,9.2101927,3.1348677,13.3414137,3.1348677,2018-07-27 07:00:00,166
1406533645.0,track,The Equalizer 2,,Antoine Fuqua,12.9,44.9,49.9,12.9,2018-07-13T07:00:00Z,MYS,MYR,Denzel Washington returns to one of his signature roles in the first sequel of his career. Robert McCall serves an unflinching justice for the exploited and oppressed – but how far will he go when that is someone he loves?,Action & Adventure,7255327.0,0.243013,10.9112837,3.1348677,12.1263487,3.1348677,2018-07-13 07:00:00,180
1372504487.0,track,Avengers: Infinity War,,Anthony Russo & Joe Russo,9.9,44.9,54.9,12.9,2018-04-25T07:00:00Z,MYS,MYR,"An unprecedented cinematic journey ten years in the making and spanning the entire Marvel Cinematic Universe, Marvel Studios’ Avengers: Infinity War brings to the screen the ultimate, deadliest showdown of all time. The Avengers and their Super Hero allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.",Action & Adventure,8959680.0,0.243013,10.9112837,2.4058287000000003,13.3414137,3.1348677,2018-04-25 07:00:00,259
1039587313.0,track,The Martian,,Ridley Scott,9.9,17.9,17.9,9.9,2015-09-30T07:00:00Z,MYS,MYR,"From legendary director Ridley Scott (Alien, Prometheus) comes a gripping tale of human strength and the will to survive. During a mission to Mars, American astronaut Mark Watney (Matt Damon) is presumed dead and left behind. But Watney is still alive. Against all odds, he must find a way to contact Earth in the hope that scientists can devise a rescue plan to bring him home.",Sci-Fi & Fantasy,8493663.0,0.243013,4.3499327,2.4058287000000003,4.3499327,2.4058287000000003,2015-09-30 07:00:00,1197
546572877.0,track,Titanic,,James Cameron,9.9,17.9,17.9,9.9,2012-09-14T07:00:00Z,MYS,MYR,"Experience the greatest love story of all time with TITANIC — James Cameron’s epic masterpiece and Winner of 11 ACADEMY AWARDS® including Best Picture. Rose (Kate Winslet) is a young upper-class woman suffocating under the thumb of her arrogant fiancé. Jack (Leonardo DiCaprio) is the free-spirited artist who opens Rose’s eyes and steals her heart. When the ship collides with an iceberg in the frigid North Atlantic, the young lovers’ journey is transformed into a breathtaking race for survival.",Action & Adventure,11690303.0,0.243013,4.3499327,2.4058287000000003,4.3499327,2.4058287000000003,2012-09-14 07:00:00,2308
1170244491.0,track,Fantastic Beasts and Where to Find Them,,David Yates,9.9,44.9,54.9,9.9,2016-11-17T08:00:00Z,MYS,MYR,"“Fantastic Beasts and Where to Find Them” opens in 1926 as Newt Scamander has just completed a global excursion to find and document an extraordinary array of magical creatures. Arriving in New York for a brief stopover, he might have come and gone without incident…were it not for a No-Maj (American for Muggle) named Jacob, a misplaced magical case, and the escape of some of Newt’s fantastic beasts, which could spell trouble for both the wizarding and No-Maj worlds.",Action & Adventure,7970720.0,0.243013,10.9112837,2.4058287000000003,13.3414137,2.4058287000000003,2016-11-17 08:00:00,783
1392897267.0,track,Incredibles 2,,Brad Bird,9.9,44.9,54.9,12.9,2018-06-14T07:00:00Z,MYS,MYR,"In Incredibles 2, Helen is called on to lead a campaign to bring Supers back, while Bob navigates the day-to-day heroics of “normal” life at home with Violet, Dash and baby Jack-Jack – whose superpowers are about to be discovered. Their mission is derailed, however, when a new villain emerges with a brilliant and dangerous plot that threatens everything. But the Parrs don’t shy away from a challenge, especially with Frozone by their side. That’s what makes this family so Incredible.",Kids & Family,7069247.0,0.243013,10.9112837,2.4058287000000003,13.3414137,3.1348677,2018-06-14 07:00:00,209
1417714264.0,track,The Meg,,Jon Turteltaub,12.9,54.9,54.9,12.9,2018-08-09T07:00:00Z,MYS,MYR,"A deep-sea submersible filled with an international research crew lies disabled at the bottom of the Pacific after having been attacked by a massive shark previously thought to be extinct. With time running out, expert deep sea rescue diver Jonas Taylor (Jason Statham) is recruited by a visionary Chinese oceanographer (Winston Chao) to save the crew—and the ocean itself—from this unstoppable threat: a pre-historic 75-foot-long shark known as the Megalodon. What no one could have imagined is that years before, Taylor had encountered this same terrifying creature. Now he must risk his own life to save everyone trapped below...bringing him face to face once more with the greatest and largest predator of all time!",Action & Adventure,6791552.0,0.243013,13.3414137,3.1348677,13.3414137,3.1348677,2018-08-09 07:00:00,153
1243195844.0,track,Spider-Man: Homecoming,,Jon Watts,9.9,27.9,29.9,9.9,2017-07-05T07:00:00Z,MYS,MYR,Spider-Man [Tom Holland] begins to navigate his new identity as the web-slinging super hero under the watchful eye of his mentor Tony Stark.,Action & Adventure,8006880.0,0.243013,6.7800627,2.4058287000000003,7.2660887,2.4058287000000003,2017-07-05 07:00:00,553
1420240763.0,track,Alpha,,Albert Hughes,12.9,44.9,49.9,12.9,2018-09-13T07:00:00Z,MYS,MYR,"An epic adventure set in the last Ice Age. Europe, 20,000 years ago. While on his first hunt with his tribe’s most elite group, a young man is injured and left for dead. Awakening to find himself broken and alone -- he must learn to survive and navigate the harsh and unforgiving wilderness. Reluctantly taming a lone wolf abandoned by its pack, the pair learn to rely on each other and become unlikely allies, enduring countless dangers and overwhelming odds in order to find their way home before the deadly winter arrives.",Action & Adventure,5790415.0,0.243013,10.9112837,3.1348677,12.1263487,3.1348677,2018-09-13 07:00:00,118
688163154.0,track,Iron Man,,Jon Favreau,7.9,44.9,54.9,9.9,2008-05-02T07:00:00Z,MYS,MYR,"After surviving an unexpected attack in enemy territory, jet-setting industrialist Tony Stark builds a high-tech suit of armor and vows to protect the world as Iron Man. Straight from the pages of the legendary comic book, Iron Man is a hero who is built - not born - to be unlike any other.",Action & Adventure,7560927.0,0.243013,10.9112837,1.9198027000000002,13.3414137,2.4058287000000003,2008-05-02 07:00:00,3904
535509679.0,track,Spider-Man 2,,Sam Raimi,9.9,22.9,24.9,9.9,2004-06-30T07:00:00Z,MYS,MYR,"In SPIDER-MAN 2, the latest installment in the blockbuster Spider-Man series, based on the classic Marvel Comics hero, Tobey Maguire returns as the mild-mannered Peter Parker, who is juggling the delicate balance of his dual life as college student and a superhuman crime fighter. Peter's life becomes even more complicated when he confronts a new nemesis, the brilliant Otto Octavius (Alfred Molina) who has been reincarnated as the maniacal and multi-tentacled ""Doc Ock."" When Doc Ock kidnaps MJ (Kirsten Dunst), Spider-Man must swing back into action as the adventure reaches new heights of unprecedented excitement.",Action & Adventure,7644982.0,0.243013,5.5649977,2.4058287000000003,6.0510237,2.4058287000000003,2004-06-30 07:00:00,5306
1412301909.0,track,The Darkest Minds,,Jennifer Yuh Nelson,12.9,49.9,49.9,12.9,2018-08-03T07:00:00Z,MYS,MYR,"When teens mysteriously develop powerful new abilities, they are declared a threat and detained. Sixteen-year-old Ruby, one of the most powerful young people anyone has encountered, escapes and joins a group of runaway teens. Soon this newfound family realises that in a world in which the adults in power have betrayed them, they must wage a resistance, using their powers to take back their future.",Action & Adventure,6225632.0,0.243013,12.1263487,3.1348677,12.1263487,3.1348677,2018-08-03 07:00:00,159
1053727149.0,track,Creed,,Ryan Coogler,9.9,37.9,37.9,9.9,2015-11-25T08:00:00Z,MYS,MYR,"Adonis Johnson never knew his famous father, world heavyweight champion Apollo Creed, who died before he was born. Still, there's no denying that boxing is in his blood; so Adonis heads to Philadelphia, the site of Apollo Creed's legendary match with a tough upstart named Rocky Balboa. Once in the City of Brotherly Love, Adonis tracks Rocky down and asks him to be his trainer. Despite his insistence that he is out of the fight game for good, Rocky sees in Adonis the strength and determination he had known in Apollo - the fierce rival who became his closet friend. Agreeing to take him on, Rocky trains the young fighter, even as the former champ is battling an opponent more deadly than any he faced in the ring. With Rocky in his corner, it isn't long before Adonis gets his own shot at the title. But can he develop not only the drive but also the heart of a true fighter in time to get into the ring?",Drama,7986655.0,0.243013,9.2101927,2.4058287000000003,9.2101927,2.4058287000000003,2015-11-25 08:00:00,1141
520767702.0,track,The Fugitive,,Andrew Davis,9.9,29.9,29.9,9.9,1993-11-09T08:00:00Z,MYS,MYR,"Catch him if you can. The Fugitive is on the run! Harrison Ford and Tommy Lee Jones race through the breathless manhunt movie based on the classic TV series. Ford is prison escapee Dr. Richard Kimble, a Chicago surgeon falsely convicted of killing his wife and determined to prove his innocence by leading his pursuers to the one-armed man who actually committed the crime. Jones (1993 Academy Award and Golden Globe winner as Best Supporting Actor) is Sam Gerard, an unrelenting bloodhound of a U.S. Marshal. They are hunted and hunter. And as directed by Andrew Davis (Under Siege), their nonstop chase has one exhilarating speed: all-out.",Action & Adventure,7815815.0,0.243013,7.2660887,2.4058287000000003,7.2660887,2.4058287000000003,1993-11-09 08:00:00,9192
1437048151.0,track,Skyscraper,,Rawson Marshall Thurber,12.9,44.9,54.9,12.9,2018-07-13T07:00:00Z,MYS,MYR,"Former FBI Hostage Rescue Team leader and U.S. war veteran Will Sawyer (Dwayne Johnson) now assesses security for skyscrapers. He's on assignment in China when he finds the tallest, safest building in the world suddenly ablaze, and he's been framed for it. A wanted man on the run, Will must find those responsible, clear his name and somehow rescue his family, who are trapped inside the building, above the fire line.",Action & Adventure,6144512.0,0.243013,10.9112837,3.1348677,13.3414137,3.1348677,2018-07-13 07:00:00,180
421072264.0,track,"Harry Potter and the Deathly Hallows, Part 1",,David Yates,9.9,49.9,49.9,9.9,2010-11-19T08:00:00Z,MYS,MYR,"Harry, Ron and Hermione set out on their perilous mission to track down and destroy the Horcruxes--the keys to Voldemort's immortality. On their own, without the guidance or protection of their professors, the three friends must now rely on one another more than ever. But there are Dark Forces in their midst that threaten to tear them apart. Meanwhile, the Wizarding world has become a dangerous place for all enemies of the Dark Lord. The long-feared war has begun and Voldemort's Death Eaters seize control of the Ministry of Magic and even Hogwarts, terrorizing and arresting anyone who might oppose them. But the one prize they still seek is the one most valuable to Voldemort: Harry Potter. Harry's only hope is to find the Horcruxes before Voldemort finds him. But as he searches for clues, he uncovers an old and almost forgotten tale--the legend of the Deathly Hallows.",Kids & Family,8763647.0,0.243013,12.1263487,2.4058287000000003,12.1263487,2.4058287000000003,2010-11-19 08:00:00,2973
1252910006.0,track,Fast & Furious 6,,Justin Lin,9.9,34.9,39.9,9.9,2013-05-24T07:00:00Z,MYS,MYR,"Vin Diesel, Paul Walker, Dwayne Johnson and Michelle Rodriguez lead a cast of returning all-stars as the global blockbuster franchise built on speed delivers the biggest adrenaline rush yet. Hobbs (Johnson) has been tracking an organization of lethally skilled drivers, whose mastermind (Luke Evans) is aided by the love Dom (Diesel) thought was dead, Letty (Rodriguez). The only way to stop the criminal mercenaries from stealing a top secret weapon is to outmatch them at street level, so Hobbs asks for the help of Dom and his elite team. Payment for the ultimate chase? Full pardons for all of them and a chance to make their families whole again.",Action & Adventure,7812320.0,0.243013,8.4811537,2.4058287000000003,9.6962187,2.4058287000000003,2013-05-24 07:00:00,2056
1347490055.0,track,Black Panther (2018),,Ryan Coogler,,44.9,54.9,,2018-02-15T08:00:00Z,MYS,MYR,"After the death of his father, the king of Wakanda, young T'Challa returns home to the isolated high-tech African nation to succeed to the throne and take his rightful place as king. But when a powerful enemy reappears, T'Challa's mettle as king – and Black Panther – is tested when he’s drawn into a formidable conflict that puts the fate of Wakanda and the entire world at risk. Faced with treachery and danger, he must release the full power of Black Panther to defeat his foes and secure the safety of his people and their way of life.",Action & Adventure,8071647.0,0.243013,10.9112837,,13.3414137,,2018-02-15 08:00:00,328
1433866308.0,track,Jurassic World: Fallen Kingdom,,Juan Antonio Bayona,12.9,44.9,54.9,12.9,2018-06-22T07:00:00Z,MYS,MYR,"With all of the wonder, adventure and thrills synonymous with one of the most popular and successful series in cinema history, this all-new motion-picture event sees the return of favorite characters and dinosaurs—along with new breeds more awe-inspiring and terrifying than ever before. Welcome to ""Jurassic World: Fallen Kingdom."" Stars Pratt and Howard return alongside executive producers Steven Spielberg and Colin Trevorrow for ""Jurassic World: Fallen Kingdom."" They are joined by co-stars James Cromwell, Ted Levine, Justice Smith, Geraldine Chaplin, Daniella Pineda, Toby Jones, Rafe Spall and Isabella Sermon, while B.D. Wong and Jeff Goldblum reprise their roles.",Action & Adventure,7707712.0,0.243013,10.9112837,3.1348677,13.3414137,3.1348677,2018-06-22 07:00:00,201
1348195340.0,track,Red Sparrow,,Francis Lawrence,,49.9,49.9,,2018-02-28T08:00:00Z,MYS,MYR,"Jennifer Lawrence is Dominika, a former ballerina forced to enter Sparrow School, a secret government program that trains young recruits to manipulate, seduce and kill. She emerges as a dangerous agent, but is trapped in a world she desperately wants to escape. With the lives of her loved ones at risk, Dominika must find a way to take back control and serve justice to those who betrayed her.",Thriller,8430212.0,0.243013,12.1263487,,12.1263487,,2018-02-28 08:00:00,315
515064666.0,track,Ben-Hur (1959),,William Wyler,9.9,29.9,29.9,9.9,2014-01-01T08:00:00Z,MYS,MYR,"Record-breaking winner of 11 Oscars, including Best Picture, Director, Actor, Supporting Actor, and Score, this epic masterpiece stars Charlton Heston (""The Ten Commandments,"" ""Touch of Evil"") in the title role of a rebellious Israelite Jew who takes on the Roman Empire during the time of Christ. Featuring one of the most famous action sequences of all time -- the breathtaking chariot race. Directed by Oscar-winner William Wyler (""Mrs. Miniver,"" ""The Best Years of Our Lives""). Recently selected as one of the top 100 American films of all time by the prestigious American Film Institute.",Action & Adventure,13343843.0,0.243013,7.2660887,2.4058287000000003,7.2660887,2.4058287000000003,2014-01-01 08:00:00,1834
287471176.0,track,Transporter 2,,Louis Leterrier,9.9,24.9,37.9,9.9,2005-09-02T07:00:00Z,MYS,MYR,"The best in the business is back in the game! Jason Statham returns in his signature role as ex-Special Forces operative Frank Martin aka ""The Transporter."" Now retired from his chosen profession of moving dangerous goods with no questions asked, he makes a living driving for a wealthy family in Miami, Florida. But when their young son is abducted, Frank must use his battle-tested combat skills to save the boy and thwart the kidnapper's nefarious master plan. Packed with high-octane car chases and high-flying martial arts action, Transporter 2 delivers nonstop excitement from beginning to end!",Action & Adventure,5258367.0,0.243013,6.0510237,2.4058287000000003,9.2101927,2.4058287000000003,2005-09-02 07:00:00,4877
875149353.0,track,Braveheart,,Mel Gibson,9.9,17.9,17.9,9.9,1995-09-08T07:00:00Z,MYS,MYR,"In the late 13th century, William Wallace (Mel Gibson) returns to Scotland after living away from his homeland for many years. The king of Scotland has died without an heir and the king of England, a ruthless pagan known as Edward the Longshanks, has seized the throne. Wallace becomes the leader of a ramshackle yet courageous army determined to vanquish the greater English forces. Wallace's courage and passion unite his people in BRAVEHEART. Mel Gibson directs, produces and stars in a film combining action, intrigue and romance to tell the story of the legendary Scottish knight, Sir William Wallace, and the love that inspired him to fight for his country's freedom.",Action & Adventure,10666592.0,0.243013,4.3499327,2.4058287000000003,4.3499327,2.4058287000000003,1995-09-08 07:00:00,8524
930735290.0,track,Enthiran: The Robot,,Shankar,9.9,29.9,27.9,9.9,2014-09-09T07:00:00Z,MYS,MYR,"Superstar Rajinikanth, ace director Shankar and music wizard A. R. Rahman team up in this science fiction techno-thriller, 'Enthiran' is said to be the most expensive film in the history of Indian cinema. Co-starring Aishwarya Rai Bachchan, a tale of Robo romance, featuring state-of-the-art special effects, this tale of a man-machine was simultaneously released in other languages. Rajnikanth performs a dual role, playing both the scientist Dr. Vaseegaran and the humanoid robot he creates, named Chitti, which looks exactly like its creator. Despite his humanoid appearance, Chitti has superhuman strength, speed and intelligence. And when Dr. Vaseegaran upgrades Chitti's software he is able to comprehend and stimulate human emotions. The plan backfires as robot falls in love with the scientist's fiancée. Meanwhile, Dr. Bohra the rival scientist tries hard to get control of Chitti and before he gets away with it, Dr. Vaseegaran will have to fight and prevent his super-powered creation falling into the wrong hands.",Regional Indian,10596192.0,0.243013,7.2660887,2.4058287000000003,6.7800627,2.4058287000000003,2014-09-09 07:00:00,1583
1253433184.0,track,Train to Busan,,Unknown,9.9,49.9,54.9,9.9,2016-08-04T07:00:00Z,MYS,MYR,"A divorced man, Seok-woo is always caught up at work, leaving him no time to spare with his daughter Su-an. Su-an decides ti take the KTX train to Busan by herself to see her mom and Seok-woo is pushed to accompany her to Busan. As the train departs, an abnormal virus spreads from a girl who is infected and people start to transform to zombies. Will Seok-woo and Su-an make it out alive?",Thriller,7064672.0,0.243013,12.1263487,2.4058287000000003,13.3414137,2.4058287000000003,2016-08-04 07:00:00,888
273786637.0,track,The League of Extraordinary Gentlemen,,Stephen Norrington,9.9,32.9,44.9,9.9,2003-07-11T07:00:00Z,MYS,MYR,"In this eye-popping action adventure, a masked madman known as “The Fantom” threatens to launch global Armageddon. Recruited by Queen Victoria, legendary adventurer Allan Quatermain (Sean Connery) steps in to command a unique legion of superheroes – a hunter, a scientist, a vampire, an invisible man, an immortal, a spy and a beast – in hopes of conquering this fearsome enemy!",Action & Adventure,6608832.0,0.243013,7.9951277,2.4058287000000003,10.9112837,2.4058287000000003,2003-07-11 07:00:00,5661
1300254813.0,track,BoBoiBoy: The Movie,,Nizam Razak,12.9,37.9,32.9,12.9,2016-03-03T08:00:00Z,MYS,MYR,"BoBoiBoy's robot friend, Ochobot, has been kidnapped by a group of alien treasure hunters named The Tengkotak in order to use him to locate an ancient and powerful ""Sfera Kuasa"" hiding on earth. BoBoiBoy and his super friends must now race against time to save Ochobot and uncover the secrets behind the ""Sfera Kuasa"". Their journey will take them on an adventure filled with action, comedy, and beautiful locales.",Anime,6142303.0,0.243013,9.2101927,3.1348677,7.9951277,3.1348677,2016-03-03 08:00:00,1042
